processed_text,score,sentiment
fun fun n fun,4,contento
advertised keep busy hours,5,neutral
love game playing years relaxing,5,contento
game owsom love play changes must done like send gold bar quta friends like sending life merchandise shuld given achivers wo completed 10000 levels encourage,5,contento
7569 leve one updated ke bad 1 level start,2,insatisfecho
best game 1980 still favorite game,5,contento
addicted gamereally halle ginger,5,neutral
really good addicted game one thing worst start tier game hang much,5,negativo
boat person giving extra life 5lives 2candy powers coming,1,positivo
strange youve 14 levels row crashes costing hundreds gold bars every single time gets worse worse,1,insatisfecho
awesome game addicted play game love play,5,contento
stopped playing game month everything changed worstit made play one level four five times even pressing continue next levelafter playing many years became worstand fish made ruin gameplease fix gamei close winning candy royale game froze went beginning lost everyi needed gold much,1,positivo
game addictive love game,5,contento
feel like quitting every time change devices lose inventory wish could sorted,1,positivo
457 lev havey hard,5,negativo
awesome game love play day,5,contento
candy crush saga yes good,4,contento
candy matching fun even fun play friends love international flavour keeps getting betterjust try,5,contento
good game really relaxing features,5,contento
nice app nice game,4,contento
ive always enjoyed playing candy crush saga recently ive facing frustrating issue whenever try continue facebook game gives error saying internet connection connected even though internet working perfectly fine top finally manage log facebook account previous saved progress missing incredibly frustrating ive spent much time progressing game,1,contento
fun game release stress adds distrupt game love,5,contento
1000 level doesnt work money based game boosters rewards working iam going uninstall,1,positivo
pretty easy get good time passer dont lose much time game ie forget look phone getting tunnel vision,5,contento
fun games enjoy playing pass hours playing game wp7ld definitely recommend,4,contento
beautiful alicate looking like wow,5,contento
love candy crush even though hardest play board,5,contento
good game children adults,5,positivo
able get gold bars quickly,2,neutral
super fun play enjoy every level,5,contento
really fun played game years ads easy adults kids play,5,contento
nice candy crush game,5,positivo
must say nice game addictive one things dont like longer give ads u watch get extra moves depend gold bar u dont u lose streak everything youve gained playing also could trying purchase booster go back u find ended said u failed please developers work reduce number gold bars spend getting everything,3,contento
love dont money keep spot stress comes back ugh sucks broke review still,5,insatisfecho
pending takes much long,1,neutral
improved years one favorite games,5,contento
incredible experience see enjoy game challenging,5,contento
jaan gaming candy crush,5,negativo
nice game unlimited levels,3,positivo
hubby 35 yrs love playing game together thanks,5,contento
always love love relaxing nerves control upset fustrated stopped playing got stuck 265 afraid continue,5,contento
another garbage game paid installed auto updated phone want,1,positivo
great game love glitch aggravating lose winnings win streak please fix,5,contento
get far thats cant get past without paying get though give little moves hit many blocks get past level shamed selves getting people addicted game cheat stealing candys gold built start class action lawsuit another way keep paying got hooked want sucker shame,1,enojado
game enjoyable variety events give events like 1so find game boring since spend almost 3days one level,4,positivo
awesome helps keep stress bay,4,contento
isnt option watch ads goldboosters basically spend money enjoy game thanks,1,contento
fun playing soo satisfied,5,contento
destroyed great graphics game used honestly update made ruined interest enjoying game aim reduce number players playing game succeeded getting boring,1,contento
absolute best game ever,5,contento
fun except ad redirects play store lose advancements,1,positivo
playing game years spending money everything sometime shut lose gold bars sometime give back sometime wont kelly lee phone shut something like love playing game need gold bars back game absolutely fun love playing years,5,contento
love game also relaxing,5,contento
good way take stress away ay,5,neutral
noticed intensionally crashes hard level clear,1,positivo
love game makes think outside box alzheimers good brain,5,contento
one best applications tried life,5,contento
fun thing dont like im getting prizes gifts success game good overall keeps entertained,4,contento
love candy crush sometimes disappoint leaves one jelly fail level use coinsl,5,negativo
love game always winner,5,contento
nice mind game like great,5,contento
nice game refreshing mind,5,positivo
facing purchase issues giving message check correct country selected play account kindly need ur support,5,contento
making payment continue level game game crashed making loose money level,1,negativo
cant login accounti forget password nd forget password doesnt seem workplz help mee somehow,5,negativo
great costs fortune continue loose,5,positivo
love candy crush much,5,contento
free play refuses let get past certain levels unless pay like deceptive apps scam get hard earned money,2,contento
hard levels need gold every 2nd level complete hard pass legendary levels without gold,3,negativo
amazing game iam happy,5,contento
sab kuch thik hai lekin game ne mera 90 rs kha gaya hai ab pehle jaise kuch v benefit nahin deta,1,positivo
love candy crush sage thumbs,5,contento
good game one interesting,5,contento
playing game year cheats never get gold bars says earned delete continues many ads,2,negativo
game good levels difficulty ok improve game,4,contento
enjoy game like chane gain extra moves watching ad ad placements annoying like games ive played,5,contento
really fun game ages,5,contento
thought alone checked reviews players started fun game level 9700 every benefit would usually get help players win taken forced pay win unnecessarily difficult levels frustrating fun continues would left option delete app 10years,1,contento
fun frustrating hate friends fb request lives,3,negativo
paid dhs 729 deal offered candy crash extra help included 20 gold bars didnt get hold bars fare even noticed timing give deals shorter actual period,2,neutral
upgraded game good many adds,3,positivo
great game waiting next update,5,contento
money grab game filled bugs,1,neutral
love best game web love still love still love still love wonderful game still love love,5,contento
im tired playing cheating ai bots candy crush money hungry period candy crush completely taken away mostly free booster features making game less less enjoyable main goal squeeze money players ive playing game 9 years used fun play nothing pay boosters money grab,2,contento
love game amd specially updates nice easily pass level,5,contento
good game makes us enjly life,5,positivo
good game every ganaresian,5,positivo
us whos phone doesnt support update really love wants install cant something,3,positivo
game relaxing calming emotions,5,contento
made gold purchase didnt come balance deducted,1,neutral
many taps get next game,1,neutral
good game bit nervous,4,positivo
game good zero problems,5,positivo
cool games solovely amazing game,5,contento
good game love put mind everyday stress life sometimes,5,contento
game wont load properly even though playing earlier doesnt need updated neither,1,positivo
recommendable game super love,5,contento
makes feel calm relaxing,5,contento
cute little game kill time enjoyable,4,positivo
love playing game never gets old,5,contento
awesome game amazing fun play team use brain almost time also addicting oh bad good way,5,contento
good game truly stress buster,5,positivo
nice fun game stress free game adictable ad get rewards buys offers store reward finish cant step forward nxt level wish fix problems give ad hardest level,2,contento
game challenging really much asmr thats like game,5,positivo
fun game ages good graphics lots levels play never get board,5,contento
played years ago improved since,4,contento
every return back candy crush playing never disappoints,5,positivo
one cannot use gold bar revive getting extra moves anyone disappointment streak,1,negativo
shame daily treat machine gone along reward completing daily level every 6 days focused player money everyhing gone gold bars earnednot happy,1,contento
candy crush awesome makes addicting,4,contento
passes time easily satisfying also,5,contento
entertaining dont spend money play,4,positivo
awesome games five stars,5,contento
game fun enhance sharp mind,5,contento
better game better decisions th player,4,contento
love game sometimes takes awhile get one game finally reach next one worth,5,contento
still playing lots fun game challenging lots boosters help win,5,contento
able see ads please enable ads gold pass level seeing,3,positivo
quick safe dopamine hit,5,positivo
okay far game good didnt want stop playing always hassling buy stuff,4,contento
waste update useless waste time,1,enojado
nice gamecan earn game,5,positivo
pay play pass big levels make near impossible win without paying,2,contento
irritating ads put internet 60 seconds three x ads,1,negativo
love game addicting amazing,5,contento
app always glitches comes ads using gold bars fun game offer extras thier going glitch every week,1,contento
superb game best mind relaxing,5,contento
never bored lots fun,5,negativo
love game go game,5,contento
game supported samsung galaxy m01,5,positivo
challenging thats like game,5,positivo
playing candy crush years recently happy app last weeks getting booted completely game tried make inapp purchases whenever happens losing life level close uninstalling app,4,positivo
attention holder good game,5,positivo
cant stop wont stop,5,positivo
isse badhiyaa koi game nhi,5,neutral
great game play learn implement strategy,5,contento
great game great game,5,contento
fun play exciting great time every time,5,contento
reducing effectiveness special features like fish wrapped candies time increasing difficulty reduces enjoyment increases frustration know increasing income streams games every would nice screwed things enjoyed,1,contento
wish options win gold bars love game,5,contento
used gold bars get extra moves clear level cleared level game still level gold bars gone rip app gotten bad stealing users necessary,1,insatisfecho
love game easyplay friends family,5,contento
super fun game playing doom ultima online change pace slowly gets harder still fun board completely different,5,contento
great sweet fun game,5,contento
nice run time steal boosters,5,negativo
various games multiple options obtain boosters really like charging boosters,5,positivo
great thinking game time great candy crush,5,contento
keep issues rewards even though watched ads since one two months dont rewards even watching ads,3,positivo
good passing time mind,5,positivo
wonderful thing play game cause restrict something special heart feeling cannot hidden,4,contento
last update came sucks playing game phone call coming mbl hang,1,negativo
imagine youre level 2180 youre last level episode youve winning long streak top game chance drop first set window pops stating level failed one option give life lose progress built happen game opens immediate moves reshuffle,5,positivo
one best game cant stop playing candy,5,contento
nice little app dont rush slow think act,5,positivo
great candy matching game,5,contento
shop strees playing awesome tournament chatting option,5,contento
give us nostalgic bgm please current bgm really annoying,5,negativo
nice game help us reduce ads,5,contento
experience different level fun play,5,contento
forgotten much fun game fun still super cool new levels good,5,contento
good stress booster game,5,neutral
im still fun love game im still fun game dont want stop playing upper hand,5,contento
amazing game keeps going,4,contento
level increases chances mixing candies decreases pushes us buy logically crack without going subscription,1,positivo
stupid game obviously set make pay play,1,negativo
love gameit helps release stressi love itworth downloading entertainment,5,contento
level 6000 tablet died couldnt find way get game back new tablet started new game wondering took option watch ads extra moves,4,insatisfecho
progress gets point pass without paying,1,positivo
great played game years addition love get else,5,contento
love game simple addictive games,5,contento
worst app fully wast time becausewe win time thinks,1,negativo
pure ring hell youre looking game requires actual skill play isnt pretty colours flashy moves actual skill intelligence required hard brutal hard means either need absolutely perfect drops perfect place complete pay win utter garbage addictive garbage,2,contento
nice game love anime candy crush yaqeen karo naruto,5,contento
good thing poop triumph insult comic dog bad,1,negativo
best time passing game,3,contento
excited saving progress need improvei cant log progress already reach level 4900,3,positivo
game amazing fully use brain love game much think game deserve,5,contento
games nightmarishly hard impossible dont get moves solve game many hard levels one another enjoyable hate adds enjoyable used frustratingand certainly doesnt help relaxstill feel today,4,neutral
lovvvvvv favorite game husband lovvvv got new phone cant get virgin game back get back start got new phone new phone number,5,contento
nice levels fun challenge,5,contento
good fun screen advertisers content,5,contento
developer needs psychiatrist app ever update app becomes worst,1,insatisfecho
game use great ads unbearable game keeps crashing freezing please fix issues,1,contento
good game good game,5,contento
great game like much,5,contento
great way relieve stress one play time passes waiting seen family doctor fun definitely become addictive monitoring time playing five,5,contento
game frod 55rs added dont add money,1,neutral
wonderful game love much,5,contento
many time game without reason stop close lost color bomb fair,4,negativo
awesome addictive game amazing,5,contento
level 1 move u move say possible move told give life stupid,1,insatisfecho
best game love every time get bored always play game makes relaxed cool 1010,5,contento
game good would like suggest game like puzzle game makes mind sharp lion hope play game also like mean youll love much thank much bye,3,contento
nice game full enjoyment,5,contento
totally enjoyable love gamebut since recent update im plagued black screens drop game im playing lose life treats use making game good play know youve got game suddenly go back home screen fix please costing lives loses treats used theyre wasted game drops give playing 7890 game became unplayable start,5,contento
fun game want relax fun time,5,contento
seriously love game piecesit addictive love,5,contento
wow reduced stress antidote boredom,5,negativo
really enjoy playing candy crush saga,5,contento
really good game hard levels really hard makes really fed dont go days,5,positivo
another level fun quite interesting,5,contento
game fun entertaining play,5,contento
outstanding game enjoying play candy crush love play,5,contento
fun pretty addicting like quite lot however lives limited get hard level lose couple times cant play like 26 minutes thats one life regenerate lose another 26 minutes get lives paying money aint paying like 4 bucks stupid candy game levels keep getting harder harder ends happening lot,3,insatisfecho
updated phone lost levels almost 3000 love new version,5,positivo
waw best game thanks team developer amazing,5,contento
good mind relaxing game,5,contento
good cant link momo,1,positivo
funand addictinggood game strategy believe helps brain,5,positivo
like lot sometimes cuts doesnt give gifts ive earned,4,positivo
good game play mahi free timeso good game,5,contento
game good time waster problem earn extras watching commercials least 30 seconds long hitting 45 seconds keep playing spend 4 min watching commercials get extra elite candies time watch commercials side games bathroom break gets much play,1,contento
enjoy full game time pass game,5,positivo
colour bomb donut collision effective,3,negativo
easy relaxing game even got students calculate moves,5,contento
still funnest game ever,5,contento
game phone dont advertisement free goldwhy apple phone advertisement gets free gold unlike samsung phonecan anyone answer,1,positivo
accounts problem solved adnot working,5,negativo
fun game issues yet,5,contento
addictive game cant stop playing,5,positivo
nice game good time spend little bit challenge nice nd love able,4,contento
really awesome race players,5,contento
nice nice game absolutly tough borig old peoples,2,contento
enjoying playing however frustrating complete level fewer needed moves complete level play across 5 devices laptop note 9 dont gives bonus moves game gotten bit flakey ads buy bonus complete level playing less less,2,contento
fun keeps busy wait stuff day day,5,contento
good ofline time killer,5,negativo
crushing since 2014 think guys monetize game people earn catching fun make interesting need also make money addiction,5,contento
lately losing many games ive conquered one piece game game shuts causing start frustrating maddening,1,enojado
good fun day long,5,contento
wouldve five star got new phone start,5,neutral
absolutely awesome much fun,5,contento
option win prizes watching adds sweet cinema almost without exception watch add watching get error empty nothing found waist time emailed tech support couple times respond,1,contento
fun loving game dat people enjoy playin,5,contento
fun game need bring back piggy bank game starting lose appeal limit many lives ask accept thats trying get spend money boosters game changed fun,5,contento
please stop pinterest ads kicks game lose winning streak frustrating,4,negativo
new version anytime hanging,1,neutral
great fun im enjoying alot,5,contento
game really nice problem u win level u mistakenly exit app 2 minutes u come back looks u never played level really annoying finding difficult clear level,3,negativo
awesome game love bits cant get enough really challenging u complete leaves u must use ur mind game ive playing years,5,contento
ads one chans show account problem,4,negativo
isnt cc played years ago new fun like tournaments way better original version,5,contento
help work day go,5,positivo
favorite game cant go day without playing,5,positivo
great relaxer well crafted game try increase lives abit,5,contento
fun times ahead wicked fun,4,positivo
fun game pass time,5,contento
fun game want stop challenge win race,4,contento
stopped giving ads help,1,positivo
love game much fun addictive still provides lots fun,5,contento
fun game beat levels get stuff basically endless gave 4 stars tho sometimes u cant get bored playing much good game,4,contento
love game ive laid game little bit started back today seems like everytime break come back awesome amazing bigger rewards ive always came back cause addictive,5,contento
talk unknown player feature please request,5,positivo
issue app didnt show ads whats problem uninstall app reinstall nothing change need ads moves boosters gold bars app didnt show even single ad live please solve issue otherwise uninstall game,1,positivo
sometimes easybut usually hard,4,negativo
nice game must try,5,positivo
update problem hd faced,1,negativo
good enjoyable addictive im fun also sometimes makes stress free,4,contento
ga bosen main nya,5,neutral
bachpan yahi ek game khelti hu,5,neutral
love game play game feel lonely,5,contento
literally learned making app purchase prevents getting ads help game literally made one purchase totally stopped getting ads completely deceptive disgusting true game good,2,positivo
good game time consumingi request install game,2,positivo
play game 6 7 year ago still boaring play game,3,contento
hello friends game really great advise try,5,contento
takes lot time fun,5,contento
want people buy move next level game seems fix,2,positivo
addictive luv game unstalled reinstalled love itstill luv,5,contento
good games day day,5,positivo
amazing add new challenges intensive adventure,5,contento
fantastic game would like play father,5,contento
experience exceptional please get ads boost games im enjoying game,5,contento
best game ever always fvrt,5,contento
good experience game 2010,5,positivo
chala bagundi ee game,5,neutral
impressed good game relaxing mind,5,contento
fun game found frisbee app point system collect points frisbee app awesome candy crush good job,5,contento
great time waster work,5,contento
soo fun play without wifi,5,contento
good happy play candy crush thanks,5,contento
disgusting ur ai module know play play first implementation moves mindless,1,negativo
everytime middle playing data game shuts making loose progress lives,1,positivo
favorite game2500 level start fantasy game,5,positivo
like alot wife loves watching,5,contento
love game 3 fun play,5,contento
much fun game never ending levels love gameso give 5 star,5,neutral
app installed without permission dont download suspicious app,1,positivo
dont ever download game made candy crush saga world fulish person play game world best nonsense person,1,contento
nice app nice app nice app,5,contento
good help full game,5,contento
game nice problem cant get buy energy videos get energy,3,positivo
perfect game pass time overcome boredom,5,positivo
excellent plz provide collections,5,contento
excellent game liked lot,5,contento
app world class words speechless,5,neutral
wonderful game different games every episode,5,contento
like game wonderful game,5,contento
wonderful endless runner game makes think critically thats way like,4,contento
candy crush saga improved lot lots free boosters download play fun free time,5,contento
nice reducing stress whens praying,4,positivo
like playing poker machine,3,contento
like much also cheating,4,negativo
great game many adds easy get addicted,4,contento
good game doesnt want win level make sure,4,positivo
everything else fine good game getting ads phone would give another chance play,5,contento
way better angry birds,5,negativo
fun play online offline games also used children,5,contento
fun classic game helps stress try really hard pay play levels get harder obvious design game make enticing buy things fun still playing years,5,contento
fun challenging game opens mind many possibility,5,contento
fun past time im guessing monetization nudge kicks like every phone game,3,contento
love game great way kill time,5,contento
fun n stress free,4,contento
super great time playing points,5,contento
wow nice meme instgram keyu ki iski adat lag gayi hena bese acha game bacpan khel raha hu,5,contento
like game playing color candies,5,contento
level 7800 ish lost boosters connected facebook account deleted see boosters would come back started 1 progress saved years play g glutch glitch final straw,1,contento
game fun addicting competitive brother grandma,5,contento
fun many levels totally would recommend,5,contento
going good impressed game,5,contento
great game good graphics games game easily played kid friendly,2,contento
playing years love game complaint pop ups need close say continue say next closing 7 windows pay next level clear ads annoying windows,4,contento
nice game challenging stages keeps one point always keep ball rolling,4,contento
wonderful time pass game,4,contento
great time killer addictive,5,negativo
many ads little skip buttons tired seeing ads everywhere seriously cant u promote ur game one ad listen ur reviews dont even see enjoyable ur stupid ads already tell desperate u people downloading ur game u 3 ads popping soon play puzzle game also dont even see ur game super exciting play,1,negativo
first 20 levels ok although game challenging designed lure gamer processing multiple booster purchases builtin hints favor gamer win either built strongly encourage gamer spend money boosters keep gamer engaged purchasing boosters never ending like pennant win like super mario brothers cleared levels successfully saved princess,2,contento
best game kids stressed people,5,positivo
thoroughly disgusted ads helps cant get also unhappy theres help desk people run game wont give way block ads cant get apparently game development doesnt really care told company doesnt care player doesnt matter theyll get,3,neutral
watching ads feels like trap automatically lead take app store ad otherwise game good,3,positivo
great way pass time,5,contento
enough lives cant play game im lives delete game worth good job creating bad experience,2,positivo
interesting addictive highly engrossing,5,positivo
ads extra moves longer play requested help multiple times reply deleted,1,contento
fun game pass time,5,contento
cant contact store purchase extra moves etc deleting,1,neutral
great game levels tough make think helps pass time youre bored,5,contento
nice game relaxed im playing,4,contento
fun ladies library love playing call kicker grannys grandkids say addiction granny diva ill tell ladies book club game,5,contento
love game playing years,5,contento
game cuts middle playing im trying watch ads extra moves getting cuts every board cant even play game uninstalling,2,insatisfecho
greatr gane keep mind busy keeps thinking new levels next love good game pass tune love gamebest game best game ever king made,4,contento
game rigged plays wrong moves first thought phone saw aint fair,1,insatisfecho
watch 30 secondes ads,3,neutral
every temu ad screws game,1,negativo
keep getting way smileys,5,positivo
candy rush fun play im bored grandma fv game,5,contento
want sell candy crush saga account,5,negativo
addictive fun annoying commercials,5,positivo
im still addicted love,5,contento
fun 4 bulga whales,4,contento
good bad definitely entertainingbut kinda wrong making good paying rewards challenge completed ive robbed gold coins atleast 3 different occations n received compensation n spend alot money yous daily basis,4,contento
love game got jackpot wheel level hard,5,contento
always love playing relaxing crush,5,contento
awesome full fun love,5,contento
great experience game enjoyable loads fun,5,contento
love game amazing game really enjoy playing never get bored,5,contento
easy relaxing game play,5,contento
game strategic concentrate every single move level 75 absolutely love game literally addicting difficult save gold bars well determined spend penny game matter much urge,5,contento
nice game time killer,5,negativo
strongly dislike forces candy royale need option opt,3,negativo
takes dozen pop ups ads levels uninstalling,2,neutral
good game im best player,5,contento
best game ever dont listen negative reviews say game horrible,5,contento
addictive great time killer,5,negativo
time consuming fun time,5,contento
best game improve brain,5,contento
exceptional love playing passing time,5,contento
good game main problem ever playing form best damn game gives black screen close game start streaks everythings gone happened lot times bad,3,neutral
jab bat na bni hera fer kutte lada diye gay jangal ke sher,5,neutral
takes long get next level able skip theatricals win,4,contento
nic game full entertainment,5,positivo
intresting game sometimes gang agai play game missed good chance play particular number next sometimes give somuch tries sometimes never boring time,2,contento
interesting game like good game beter,5,contento
mind relaxing best thing play offline,5,contento
great beat level rate 1000000010,5,contento
soo great love play car long trip,5,contento
love game good strssgam ply,5,contento
mast game hai bhai,5,neutral
awesome game love fun play,5,contento
solve unique cookie jelly puzzles match 3 blast candies spread jam loved playing candy crush saga blast way legendary match 3 game king candy crush soda saga blast jelly cookies candies matching puzzle play challenging game modes brimming purple soda jelly jam candy puzzle adventure instantly satisfy love jelly cookies gummies match pop blast 3 candies make way 3d gummy cookies,5,contento
nice game enjoyed playing,5,contento
relaxing game aunt showed,4,positivo
superb superb game thank lovely game,5,contento
warning play started worst game games earth complete waste everyones time change back original music 20 maximum lives even worse see ads game isnt even real footage game giving false ad people see think looks easy complete opposite give 0 stars,1,insatisfecho
super game ok nice,5,contento
love game k eeps interested keeps occupied keeps mind things need,5,contento
fun way kill time,4,negativo
good get upper levels dont give enough moves complete level uninstalled quiet playing,1,contento
love playing game far many ads many keep popping 2 times row,4,contento
nice app enjoy play game,4,contento
nice app time pass,5,positivo
best game ever really swipes stress,5,positivo
good got adds extra life extra gifts,5,positivo
mere game ad nh dete aur na help krte please,5,contento
best best best game,5,contento
nostalgic nostalgia u say game best,5,contento
moving directed love game took away stress,5,positivo
candy crush sexy fun,5,contento
stress relief game loved,4,contento
easy game blast love much fun,4,contento
love frfr pls bring back old sountrack,5,contento
one word describe game exciting,5,positivo
auntyo ka game hai mera nahi,1,neutral
love good game play every time time,5,contento
finally made passed 273or 279 idk made tho,5,negativo
niyamma puku loki na modda niyamma 30 mandi denginte nv puttinav ra lanja kodukaaa,1,neutral
playing long tried many times contacting app agent still video ads also called features game gone pls resolve,1,contento
fun game helps relax,5,contento
one best games earth,5,contento
candy crash saga coming end,5,negativo
game nostalgic definitely relieve stress,5,positivo
enjoyable entertaining game fun play best game play,5,contento
im getting stuck stages weeks also special candies matched special candy things way like jelly fishes flying correct way also option watching ads getting things return option showing iam getting fed go like uninstall please look matter,1,contento
really excellent game always playing game ms dhoni also,5,contento
love game addictive enjoyable game reduces stress,5,contento
greatest ever game ive playedcandycrushsaga,5,contento
itz swt game dnt miss,5,negativo
pretty good game far,4,contento
love game relaxing great challenges,5,contento
cant change profile picture,3,neutral
awesome game addictive love,5,contento
loveable game heart much fun every time play receive challenge advise try,5,contento
years go comes match games,4,neutral
ame nice relaxing dont know stages unnecessarily hard mean levels hard limited moves zero possibilities pass three days,5,contento
candy crush saga addictive n aggregating,5,negativo
often shows inappropriate ads want see adverts sex,1,positivo
really satisfying game fun play nothing,5,contento
candy crush fun challenging well,5,contento
relaxes ptsd play game im feeling great,5,contento
went back candy crush first game games brings much memories love thd music soothing recommend anyone whi want detress,5,contento
love game really helps stress level,5,contento
much fun cant get anything worth constructive done,5,positivo
awesome game challenging levels love game adictive,5,contento
fun easy keeps captivated entertained,5,contento
yall make optional play candy royale dont always wanna partake,4,positivo
great game highly recommend,5,contento
like playing candy crush saga much,5,positivo
kindly decrease difficulty 20 remaining cool,4,positivo
like game cant stop playing,5,positivo
fun even play line also really cool challenge,5,contento
brilliant game well done development team well done,5,contento
fantastic sometimes annoying love heart keeping,5,contento
cant spin even play since new update fix issues please love game quit fixed,4,contento
many ads plays annoying,2,negativo
game best mom always play game much mom playing everyday im everything love game toddlers still dont know im donald supposed ever hope good game please love life,5,contento
playing candy crush bought lives real transaction candy crush took money shut turn playing lost money lives u bought perks came really passed fair demand money returned theft,1,neutral
honestly play first 600 levels eventually ill earn enough gold make 1000,5,positivo
cannot locate option turn app purchases,1,neutral
best time consuming game free person,5,contento
love game fantasy relaxing fun game play,5,contento
really like game despite pressure purchasing packages pass extra hard legendary hard levels,4,positivo
loved gives peace mind,5,contento
great fun 8 kids love,5,contento
love game adds live much fun,5,contento
obvious rigged game mention harmful devices,1,negativo
automatically suggest next move challange,1,neutral
love game winning streaks 45 games like candy crush freeze lost 1000 plus games stop start,5,contento
fun game always amount pop ups open game levels annoying wasnt like last time played game several years ago honestly feels desperate appreciate free boosts 5 concurrent event pagespopups daily real currency purchase packages advertised time get fed want play want relax unwind ads pop ups annoying real life,2,contento
great always updating adding new interest,5,contento
im lot fun game great way pass time day game wonderful play give five star rating enjoy playing game give five star rating,5,contento
good game pass time,4,positivo
love candy crush much really helps clearing mind whenever im playing focus anything else,5,contento
love play relaxmy family like play alsogreat ok keep old stand try love itmust play family also plays great best great best greatgreatgreathaving funcool great much fun love game great relaxing great great greatgreat great great greatgreat cool gamelike new games like new lay game,5,contento
challenging game keeps attention win time even hard levels,5,contento
wonderful game enjoying play time,5,contento
able use gold bars matter,2,neutral
nowadays candy crush started hangingin game stopped working hang much,3,negativo
difficult level 200so recommending waste time level 200so recommending anyone want play telling stop level 200 sure time waster dont install game trust,1,insatisfecho
deliberately reducing moves making play difficult requiring money play without getting proper rewards ive seen tricks developers game laid force buy cost really sad game turned money making venture stuck level two weeks spending dim,1,insatisfecho
greedy make impossible win unless spend money,1,positivo
good nice game entertainment,5,contento
total fun plus helps focus,5,contento
game full relaxation really good love game,5,contento
start hard stop interesting,5,neutral
game good give us 4 marks kabhi jab jeet nahi paati toh hadake hota hai baar baar khelne ki vajah played long time,4,contento
best game ever played,5,contento
highly addictive helps relax nerves,5,contento
fun game stress reliever,5,positivo
favorite game candy crush saga,5,positivo
say enjoying game lately play game switches goes restart problem different phones phone new phone lots space compatible phones please sort dnt wanna delete game,3,contento
love game 10 year really good,5,contento
like one fast game old game,5,positivo
game relaxing interesting like game much,5,contento
game absolutely amazing could please please bring back old music sound effects miss lot,4,contento
exllent game full time pass,5,neutral
far problem loving game relaxing especially work,4,contento
helps brain keep exercising,5,positivo
really fun addicted enjoy sometime dont receive gift get please fix game difficult must try hard win l,5,contento
fun gamebut hard times wants pay play plus sometimes game malfunctions screws game screws rewards etc,3,contento
love game game well played time pass,5,contento
please new thems intrudes new new type lifeline introduction please candy carsh number game level new design please new themes new design please cany carsh level games background theme total full setup new design please bor ho gye theme back ground number design dyk dyk kar please new kar new kariye old wala wala new kar dijiye,5,contento
cant pick call minimize game continue advertise ads click try go back game take back beginning game thereby causing fail particular level keep failing different levels picked call game minimize even click add annoying fix,2,enojado
please make messaging option friends,5,contento
dont spend money game putchased pack contnue lose game shut made lose second third time happened think 5 star reviews started play game game shuts time seems happen game streak going three time three days playing g game course lose spot whatever progree,1,insatisfecho
stealing twice week paid keep playing needed moves win sudden game crashes lose money round happens often dont report happened stealing players shame,1,negativo
sudden stop gating adds 2 account das buddy problem,5,insatisfecho
keeps busy nothing challenging,5,negativo
allowed collect 999 lives let us collect 999 lives friends,2,positivo
good solve every level gives confidence satisfaction,5,contento
better game relaxation nowadays game gives stress instead taking awayyou play level hundred times pass make pay level,2,contento
likecandy crush bit im like level 289 like sweets good game welldone,3,contento
nest game everfor relaxing,5,positivo
candy crush saga best game ever much love,5,contento
super fun game wish opportunities win boosters without spending money,4,contento
years past month noticed getting gold finish game first try whats account bought spend money couple days ago earned 12 gold received none today 3 15 min received none,3,neutral
game good fresh mind,5,contento
good game relax mind,1,contento
playing yrs difference devices fun first time,5,contento
love game definitely keeps challenged like,5,contento
u take ur stree good game,5,positivo
accidentally pay ammount gift voucher havent received moreover never receive add rewards playing candy crush saga fare,4,negativo
release mind stress refreshing body,5,negativo
like even im 207,5,positivo
love candy crush fun,5,contento
stupid game god time waest game,1,negativo
candy crush best game world,5,contento
many ads make use gold bars fewer options get thru next level uggg,3,neutral
good game release stress,5,neutral
game stylish art style,5,neutral
love candy crush saga much gives joy,5,contento
keeps shutting phone lose gadgets phone,5,negativo
twice ive purchased something havent received package entails also game glitching something boosters 15 hrs 49 minutes 11 minutes disappeared playing level fun,1,positivo
bast game candy crush saga,5,negativo
hai iam shivam jangid tell experience game critical mindless puzzles game game many levels challenges game cool favorite game game 5 attempt,5,positivo
swear give barely enough moves complete levels idk ive done times without paying moves levels 2478 2479 many others cant remember great examples 2479 expect break 150 glasses 16 moves thats crazy,3,insatisfecho
fun actually get play 85 time youre closing events slow unskippable go 5 minutes event ads play 1 minute level ridiculous bombarded race chocolate box yeti sad etc constantly every single level every time boot game bombardment bombardment spend money spend money events still bombard predatory sure,2,contento
great game keeps busy,5,contento
want play game fun,5,contento
damn im really enjoying game really exciting entertaining,4,contento
well laid always look forward next round,5,positivo
game starts ok becomes able play without buying upgrades impossible number moves allow also designed free game get addicted make level hard order get purchase tools order advance game,2,contento
pretty good offline fun stimming,3,contento
shows ad inappropriate visualization,1,neutral
chat friends candy crush game way make friends cant find option talk cant talk candy crushs friends game,1,contento
basically youre playing 8 levels gets boring wheres imagination,2,negativo
great game low stress,4,positivo
fun easy satisfying game perfect destressing,5,contento
simply love enjoy playing candy crush gaming addiction many years even shut world chill play whole day,4,contento
ever since fishes candy change become suck old one better cause fishes dont even help make things harder waste time,1,insatisfecho
spectacular firework show sugar got advantage,5,positivo
stuck one room wich impossible win like 284 spend like 100 tries pass possible pay 8 gbp 50 golds 5 lives cost 12 golds spent 100 lives pass one room thats cost like 40 gbp something fd play free need wait 30 min one game,2,contento
