stars,review_body,language,processed_text,sentiment
1,Llegó sin tornillos y sin poderla montar. Se devolvió,es,tornillos poderla montar devolvió,enojado
1,"Defectuoso, no funciona tras dejarlo cargando todo el dia; el mando tampoco funciona (no emite luz infrarroja tras cambiar incluso la pila)",es,defectuoso no funciona dejarlo cargando mando funciona no emite luz infrarroja cambiar pila,enojado
1,"A veces suena, a veces no. Según le de. Hay veces que suena un segundo y se apaga, hay que resetearlo cada día. No es fiable. El punto fuerte es que incorpora una batería interna que dura unas 6 horas",es,suena no suena apaga resetearlo no fiable punto fuerte incorpora batería interna dura horas,insatisfecho
1,"dicha maquina fue regalada el pasado 6 de enero y a fecha actual los cabezales ya estan dañados , no es habitual y quisiera saber si existe garantia de compra",es,dicha maquina regalada enero fecha actual cabezales dañados no habitual quisiera garantia compra,enojado
1,"Tras menos de 5 meses de uso, la base no carga ni enlazan los auriculares entre sí. Lo peor es que no puedo contactar con el fabricante para intentar un cambio en garantía.",es,meses base no carga enlazan auriculares peor no contactar fabricante intentar cambio garantía,enojado
1,Es una estafa me pone entregado Correos dice también que entregado pero a mi no me ha llegado nada es lamentable y el que pierde como siempre el que no tiene culpa,es,estafa pone entregado correos entregado no llegado lamentable pierde no culpa,enojado
1,El protector es muy pequeño y se despega,es,protector muy pequeño despega,insatisfecho
1,"NO HA LLEGADO la fecha estimada era el dia 18, hoy es 21 i no ha llegado a destino, espero llegue hoy..",es,no llegado fecha estimada i no llegado destino espero llegue,enojado
1,No vi ninguna diferencia. No lo volvería a comprar,es,no vi diferencia no volvería comprar,enojado
1,"La caja de la crema llegó sin el plástico y abierta, la crema se ve que tenía precinto de seguridad y lo han quitado, por lo que me han enviado y cobrado un producto usado en lugar de uno nuevo. Una vergüenza que Amazon haga está chapuza en un envio",es,caja crema plástico abierta crema ve precinto seguridad quitado enviado cobrado producto usado lugar vergüenza amazon haga chapuza envio,enojado
1,"primera vez que me sucede que un envió gestionado por amazon me falte un producto, espero la devolución del dinero!!",es,sucede envió gestionado amazon falte producto espero devolución dinero,enojado
1,"Compré una caja con 60 sobres, pero me enviaron un solo sobre.... No es lo que aparecía en la descripción ni en la foto, ni en el título....",es,compré caja sobres enviaron no aparecía descripción foto título,enojado
1,todavia no me a llegado estoy esperando desde el dia 1 de marzo cuando me llegen dire algo mas del producto,es,no llegado esperando marzo llegen dire producto,enojado
1,EL VENDEDOR NO CUMPLE CON LO QUE OFRECE. Es un DVD grabador portátil ideal para los nuevos ordenadores que carecen de ellos. Útil si tienes DVDs o CDs que necesitas visionar o grabar para algún proyecto o trabajo.,es,vendedor no cumple ofrece dvd grabador portátil ideal ordenadores carecen útil tienes dvds cds necesitas visionar grabar proyecto trabajo,insatisfecho
1,"Las capsulas no son de aceite, tienen algo como un polvo rojo lo voy a devolver..es algo muy raro..no me gusta",es,capsulas no aceite polvo rojo devolver muy raro no gusta,insatisfecho
1,"No funciona el aparato más de una hora, no sirve para más que un rato paseando a tu perro la verdad.",es,no funciona aparato hora no sirve rato paseando perro,enojado
1,pesa demasiado y no se dobla bien para apoyar la tablet,es,pesa no dobla apoyar tablet,insatisfecho
1,Así es como ha llegado el libro.,es,llegado libro,contento
1,"No se ajusta a la descripcion, solo ha llegado una rueda y un motor",es,no ajusta descripcion llegado rueda motor,enojado
1,Todo correcto envio y artículo pero me a durado 1 mes de uso y ahora me toca comprar otro.,es,correcto envio artículo durado mes toca comprar,neutral
1,"La fecha máxima de llegada del paquete era el 19 de este mes, estamos a 23 y no tengo absolutamente nada, encima que el vendedor responde a los reclamos con evasivas sacadas por Google-Translator. Reclamación hecha a Amazon y en medio minuto aprobado un reembolso total del producto.",es,fecha máxima llegada paquete mes no absolutamente vendedor responde reclamos evasivas sacadas reclamación hecha amazon minuto aprobado reembolso producto,enojado
1,"El felpudo es lo que esperaba, el problema es que el embalaje es pequeño y estrecho por lo que viene doblado y el caucho está rajado por el doblez. Lo he tenido que devolver.",es,felpudo esperaba problema embalaje pequeño estrecho viene doblado caucho rajado doblez devolver,insatisfecho
1,"Muy Delgado el contrachapado y de Baja calidad . Además, no hay soporte para encajar las piezas, queda un agujero y traspasan el contrachapado. Por lo que cobran , un timo",es,muy delgado contrachapado baja calidad no soporte encajar piezas queda agujero traspasan contrachapado cobran timo,enojado
1,"Al principio funcionaron bien pero a día de hoy, y dándoles un trato normal (sin maltratar) NO FUNCIONA ninguno de los 3. También compré de esta misma marca 4 cables de 30 cm y de momento funcionan todos. Un fiasco",es,principio funcionaron dándoles trato normal maltratar no funciona compré marca cables cm momento funcionan fiasco,enojado
1,Además vino con la caja hecha una mierda,es,vino caja hecha mierda,enojado
1,"Pedi la devolución , y todavia no han pasado a recogerlo. El producto estaba roto, lo volvi a comprar y muy bien",es,pedi devolución no recogerlo producto roto volvi comprar muy,enojado
1,Quiero saber cómo ponerme en contacto con el servicio técnico... necesito poner una reclamación urgente,es,quiero ponerme contacto servicio técnico necesito reclamación urgente,enojado
1,Mi vino sin caja cuando pone que viene con ella,es,vino caja pone viene,enojado
1,"No es valido como cenicero de coche, lleva un reborde en la parte superior que impide apagar bien el cigarrillo y si vas conduciendo...ademas al poco del uso se rompió la tapa superior, no lo recomiendo",es,no valido cenicero coche reborde superior impide apagar cigarrillo vas conduciendo poco rompió tapa superior no recomiendo,enojado
1,"Me gusta la funda, rápida la entrega. Cuesta poner el anclaje del cargador y después se queda abierto. Aunque al poco se pone en su sitio. El sonido baja muchisimo por los pocos agujeros que tiene y lo mal colocados que están. Cambiaré de funda en cuanto pueda.",es,gusta funda rápida entrega cuesta anclaje cargador queda abierto poco pone sitio sonido baja muchisimo agujeros colocados cambiaré funda,neutral
1,No se conecta el bluetooth y lo devolví,es,no conecta bluetooth devolví,enojado
1,La botella es muy mona pero en menos de un mes se me ha deshecho el tapón: la goma que cierra se ha caído...,es,botella muy mona mes deshecho tapón goma cierra caído,insatisfecho
1,"el buzon pone que es de inox pero es mentira, llueve un poquito y le entra agua tiene una semana colocado en el sitio y ya está empezando a oxidarse una basura no volveria comprar un producto asi",es,buzon pone inox mentira llueve poquito entra agua semana colocado sitio empezando oxidarse basura no volveria comprar producto,enojado
1,"La calidad muy baja, cuando lo compras en dvd parece que te viene una caja seria de carton puesto que lo pone en la foto y nada más lejos de la realidad, es la típica caja de un dvd y encima calidad chino un fiasco bueno, no lo recomiendo en absoluto por el dinero que vale.",es,calidad muy baja compras dvd viene caja seria carton puesto pone foto lejos realidad típica caja dvd calidad chino fiasco no recomiendo absoluto dinero vale,enojado
1,Informal nunca llego el producto me parece un timo,es,informal nunca llego producto timo,enojado
1,Una broca rompio la broca por la sujeccion y otra por la mitad Calidad muy mala,es,broca rompio broca sujeccion mitad calidad muy mala,enojado
1,NO HE RECIBIDO EL PRODUCTO A CAUSA DEL PÉSIMO FUNCIONAMIENTO DE SEUR. CONSEJO: CAMBIEN DE DISTRIBUIDOR EN ESPAÑA. MUY MAL.,es,no recibido producto causa pésimo funcionamiento seur consejo cambien distribuidor españa muy,enojado
1,Lo he devuelto porque no caben muchas monedas para otra utilidad no lo se pero para calderilla no no caben tantas como en la foto y caro para lo que es,es,devuelto no caben monedas utilidad no calderilla no no caben tantas foto caro,enojado
1,"Quema el café, hace mucho ruido y lo pone todo perdido de café.",es,quema café ruido pone perdido café,enojado
1,"La cafetera una vez llena de agua y llena la cazoleta de café, no llega a subir el total del agua y por lo cual no se cumple lo de las nueve tazas, se queda en cinco tazas",es,cafetera llena agua llena cazoleta café no llega subir agua no cumple tazas queda tazas,enojado
1,"El cristal viene muy roto y no es el tamaño de la tablet, aún siendo el modelo indicado. El paquete lo dejaron en el buzón sin más. Sin aviso de entrega alguno y sin confirmación de entrega ni nada. Estoy muy decepcionada.",es,cristal viene muy roto no tamaño tablet modelo indicado paquete dejaron buzón aviso entrega confirmación entrega muy decepcionada,enojado
1,No funciona con Galaxy Tab S2 y en la descripción menciona que si,es,no funciona galaxy tab descripción menciona,enojado
1,Más de mes y pico ... y no llega. Me dan largas y más largas... que espere una semana más.. que si 15 días... que lo vuelven a enviar... yo voy a esperar 1 semana más y si no que me devuelvan em dinero .,es,mes pico no llega largas largas espere semana vuelven enviar esperar semana no devuelvan em dinero,enojado
1,La acabo de recibir.antes compre otra en color azul....pero esta viene con una pieza menos.....la quiero devolver.....que me manden otra..,es,acabo recibir compre color azul viene pieza quiero devolver manden,enojado
1,"Lo he comprado en conjunto con una cortadora de pelo y barba remington, hace ya mucho tiempo, pero no lo he recibido. El valor es pequeño, pero la conducta del proveedor es reprochable y poco seria.",es,comprado conjunto cortadora pelo barba remington tiempo no recibido valor pequeño conducta proveedor reprochable poco seria,insatisfecho
1,"Apenas conecta por BT y, sobre todo, reproduce mal la música, con abundantes parones, molestos, que duran bastantes segundos. Necesito devolverlo y, si se puede, cambiarlo por otro igual.",es,conecta bt reproduce música abundantes parones molestos duran bastantes segundos necesito devolverlo cambiarlo,enojado
1,"Fatal no recomiendo comprar este producto para el modelo A70. En un primer momento pensé que se habían equivocado y que sería de otro modelo. Cuando colocas el protector, le falta cristal templado por todos los lados. No lo entiendo, queda fatal y para su principal función tiene carencias.",es,fatal no recomiendo comprar producto modelo momento pensé equivocado modelo colocas protector falta cristal templado lados no entiendo queda fatal principal función carencias,enojado
1,"Lo compré y nunca me funciona con Dash, solo la carga normal",es,compré nunca funciona dash carga normal,enojado
1,Son más grandes y gruesos. no valen para MacBook Pro 13”. Y solo entran 9 cuando anuncian 12 tapones. Decepcionada con la compra. Especifican mal el producto,es,gruesos no valen macbook pro entran anuncian tapones decepcionada compra especifican producto,enojado
1,"Sin potencia, no sirve para nada No lo compréis, se calienta poco y en nada se parte, muy muy endeble",es,potencia no sirve no compréis calienta poco muy muy endeble,enojado
1,"Me parece fatal en las condiciones en que llegan este tipo de libros, deberían de ir protegidos, me ha llegado golpeado. Para lo que vale me parece fatal como llega.",es,fatal condiciones llegan tipo libros deberían protegidos llegado golpeado vale fatal llega,enojado
1,"No lo he probado, venía roto, así que lo devolvi",es,no probado venía roto devolvi,enojado
1,"Buenos días, este producto nunca llegó por un problema de aduana. Realicé dos pedidos del mismo pedido y sólo se me ha confirmado el reembolso de uno esta mañana, es decir 13,99 euros (aún no consta en el banco) faltando el otro por el mismo importe, Ruego se sirvan confirmar el reembolso del otro pedido. Quedo a la espera, saludos",es,producto nunca problema aduana realicé pedidos pedido confirmado reembolso mañana euros no consta banco faltando importe ruego sirvan confirmar reembolso pedido quedo espera saludos,enojado
1,"No puedo opinar porque transcurrido un mes y medio desde compra y 18 días desde la fecha de entrega, aún no lo he recibido. Por tanto mi opinión es muy mala acerca del vendedor, que tampoco me ha devuelto el importe que pagué por la compra.",es,no opinar transcurrido mes compra fecha entrega no recibido opinión muy mala acerca vendedor devuelto importe pagué compra,enojado
1,"La cámara funciona muy bien. Pero no viene con GPS y el vendedor te hace pensar que sí. Con la referencia del artículo que lleva GPS en una parte del nombre y además en la imagen dice GPS included. Y no viene ningún módulo GPS. Igual pagaba este precio por la cámara sola, en vez de comprarla por otras tiendas y no pasaba nada. Pero, que me intenten engañar... Me pone de muy mal humor. 1 estrella bien merecida, que vergüenza.",es,cámara funciona muy no viene gps vendedor pensar referencia artículo gps nombre imagen gps included no viene módulo gps pagaba precio cámara comprarla tiendas no pasaba intenten engañar pone muy humor estrella merecida vergüenza,enojado
1,"La batería no venía en buenas condiciones. La fecha de fabricación era muy antigua, no recomendable",es,batería no venía condiciones fecha fabricación muy antigua no recomendable,enojado
1,"En la imagen parece que van a impedir que entre la luz, nada de eso. Son redecillas con agujeros que permiten el paso de la luz, muy poco tupidas, por lo que no sirven para oscurecer el habitáculo del coche, en todo caso, para ocultar lo que haya dentro a la vista, pero no para oscurecer. De parasol nada.",es,imagen impedir luz redecillas agujeros permiten paso luz muy poco tupidas no sirven oscurecer habitáculo coche caso ocultar vista no oscurecer parasol,insatisfecho
1,He tenido que devolver el producto por venir en mal estado.,es,devolver producto venir,enojado
1,"MALA. No coincide el color, parece falsa. Es mucho mas oscura que en la foto. Aparte la desgraciada distribución por la pésima empresa de mensajería DHL, no la te sirven en casa, SE INVENTAN que no estas en tu casa y la dejan en un punto de recogida al cual tiene que acudir. TODO MUY MAL.",es,mala no coincide color falsa oscura foto aparte desgraciada distribución pésima empresa mensajería dhl no sirven casa inventan no casa dejan punto recogida acudir muy,enojado
1,"No entiendo como pueden mezclar la gasa fina de la camisa con las mangas de lana, es contraproducente. No sirve para nada.",es,no entiendo mezclar gasa fina camisa mangas lana contraproducente no sirve,enojado
1,"Compramos varias para casa.Como van por Wi-Fi a veces fallan,pero no están mal.Compramos una versión más nueva y no es compatible con las anteriores.Al intentar devolverla después de mensajes con el proveedor (No lo han puesto nada fácil),teníamos que pagar los gastos de envío que eran un pico.Asi que nos hemos quedado con la cámara en el armario.",es,compramos casa fallan no compramos versión no compatible anteriores intentar devolverla mensajes proveedor no puesto fácil teníamos pagar gastos envío pico quedado cámara armario,neutral
1,"Una vergüenza, más tiempo de espera del indicado y para colmo no te dan noticias del seguimiento, ni nada de información , no son nada responsables y no volveré a comprar",es,vergüenza tiempo espera indicado colmo no noticias seguimiento información no responsables no volveré comprar,enojado
1,No funciona! Me la puse pero me siguieron dando calambres....,es,no funciona puse siguieron dando calambres,enojado
1,"se queda todo el borde despegado por los 4 lados. He probado con los 3 cristales y les pasa lo mismo a todos, he comprado otro de otro fabricante y queda perfecto.",es,queda borde despegado lados probado cristales pasa comprado fabricante queda perfecto,enojado
1,"Una mentira todo, no es de plastico como dice, es de tela y trae una pinza pegada para poner en el pelo. Como puede poner q es para decoracion de tartas? Decepcionada con el producto totalmente",es,mentira no plastico tela trae pinza pegada pelo q decoracion tartas decepcionada producto totalmente,enojado
1,"Dinero tirado a la basura. Primera vez que escribo un comentario negativo de un producto comprado en Amazon, y llevo ya mucho tiempo con Amazon Prime. No carga la Fitbit. He tenido que reconvertir el que tenía original con unas gomas, para que pudieran seguir cargando, esperando a buscar y comprar el cargador original de Fitbit. Este cargador no sirve para nada.",es,dinero tirado basura escribo comentario negativo producto comprado amazon llevo tiempo amazon prime no carga fitbit reconvertir original gomas pudieran seguir cargando esperando buscar comprar cargador original fitbit cargador no sirve,enojado
1,"No tiene nada que ver con la foto ,poca calidad y se mueve cada vez que la toca además de venir toda la tapa rayada.",es,no foto calidad mueve toca venir tapa rayada,enojado
1,"No estoy nada contenta con el producto. Dicen que después de la congelación, sacar el helado debe ser muy fácil, pero para nada era. Acabamos de romper una pieza intentándolo. No lo recomiendo.",es,no contenta producto congelación sacar helado muy fácil acabamos romper pieza intentándolo no recomiendo,enojado
1,El grabado de la planta duele,es,grabado planta duele,positivo
1,"Me lo llevo con casi problemas comunicarse con el fax,no les admiten. Y las tintas de su fabricante EPSON me lo han engañado que me dicen que no es original.",es,llevo problemas comunicarse fax no admiten tintas fabricante epson engañado no original,insatisfecho
1,El agua sale por la zona donde están las pilas y no tiene potencia.,es,agua sale zona pilas no potencia,enojado
1,"Considero que es un timo, no es palo santo, es madera con perfume de palo santo! No solo que huele la estancia como si hubiese un ambientador cuando no se quema, sino que al quemarlo sale un humo negro con una sustancia rara, donde claramente se ve que le han añadido algo NATURAL CERO. No solo no lo vuelvo a comprar sino que lo voy a tirar, no estoy segura ni que no sea nocivo el humo que sale.",es,considero timo no palo santo madera perfume palo santo no huele estancia hubiese ambientador no quema quemarlo sale humo negro sustancia rara claramente ve añadido natural cero no no vuelvo comprar tirar no segura no nocivo humo sale,enojado
1,"Pedí la de 40W fiándome de algunos comentarios y con la intención de complementar el sonido de mi Smart TV LG. Empiezo a creer que tengo un oído demasiado exigente para lo que son estos tiempos, ya que no es la primera vez que me llevo una decepción en cuestiones de cacharros de sonido fiándome de opiniones de gente que a lo mejor no ha pasado del MP3 y el altavoz del móvil. Totalmente decepcionante para mi; 5 minutos de prueba y ya tenía claro que había que devolverla, ya que entregaba un sonido al de mi televisor. Peor nitidez y sin empaque, como si alguien hubiera tapado los altavoces de la tele con esparadrapo. Además, por bluetooth noté cierto retardo respecto a la imagen en programas en vivo de cadenas nacionales por TDT. No llegué a probarla con cable óptico.",es,pedí fiándome comentarios intención complementar sonido smart tv lg empiezo creer oído exigente tiempos no llevo decepción cuestiones cacharros sonido fiándome opiniones gente mejor no altavoz móvil totalmente decepcionante minutos prueba devolverla entregaba sonido televisor peor nitidez empaque alguien hubiera tapado altavoces tele esparadrapo bluetooth noté retardo imagen programas vivo cadenas nacionales tdt no llegué probarla cable óptico,enojado
1,No funciona la voz. Lo he devuelto y estoy esperando que me devuelvan el importe. De momento buena atención.,es,no funciona voz devuelto esperando devuelvan importe momento atención,enojado
1,"Plazo correcto pero han llegado golpeados y la mayor parte derretidos, un desastre total.",es,plazo correcto llegado golpeados derretidos desastre,enojado
1,"Venia roto un enganche de la correa al reloj,era para un regalo y no lo pude efectuar.",es,venia roto enganche correa reloj regalo no pude efectuar,enojado
1,No pega en los bordes de la pantalla.,es,no pega bordes pantalla,insatisfecho
1,Pone que me ha llegado la película pero mi casa no ha llegado nada,es,pone llegado película casa no llegado,enojado
1,"El sensor de la tapa es malísimo. Al poco tiempo de tenerlo, la tapa deja de funcionar y el vendedor no quiere hacerse cargo. Una vergüenza!!!",es,sensor tapa malísimo poco tiempo tenerlo tapa deja funcionar vendedor no hacerse cargo vergüenza,enojado
1,"no me ha llegado ese producto. me han enviado unas luces de navidad en su lugar. envié correo y no han contestado. me han enviado un producto de 1,5 euros y el mio costaba 18",es,no llegado producto enviado luces navidad lugar envié correo no contestado enviado producto euros costaba,enojado
1,"No la recomiendo, lleva un pegamento que puede estropear la pantalla. Un timo",es,no recomiendo pegamento estropear pantalla timo,enojado
1,"Lo he tenido que quitar enseguida, se pegó por el centro y por los bordes no y el táctil no funcionaba en los bordes.",es,quitar pegó centro bordes no táctil no funcionaba bordes,enojado
1,No son articulos de calidad.,es,no articulos calidad,insatisfecho
1,El producto no era el anunciado y encima no funciona y las pilas están reventadas,es,producto no anunciado no funciona pilas reventadas,enojado
1,"Me duró 5 usos,teniendo la maxima precaucion en cada uno de los usos...eso si,las 5 veces que funcionó parece que funcionó bien",es,duró usos teniendo maxima precaucion usos funcionó funcionó,neutral
1,No pensaba que pudieran existir cámaras tan básicas en esta era,es,no pensaba pudieran existir cámaras básicas,insatisfecho
1,"No puedo opinar , porque me han enviado ,un producto que no es el que compre , y voy a devolver .",es,no opinar enviado producto no compre devolver,enojado
1,Llega con la pila gastada,es,llega pila gastada,enojado
1,"Mal producto. Despues de hacerle la primera carga y usarlo, al intentar cargar la 2ª vez el dispositivo no carga de ninguna manera por lo que ahora tengo un bonito pisapapeles. No recomiendo el producto.",es,producto hacerle carga usarlo intentar cargar dispositivo no carga bonito pisapapeles no recomiendo producto,enojado
1,Me llegó 2 días después de la fecha de entrega prevista. Ya se me había pasado la fecha para lo que necesitaba.,es,fecha entrega prevista fecha necesitaba,enojado
1,"Después de un mes no lo he recibido, pero tampoco me han dado explicación de por qué no ha llegado. Se ha procedido al reembolso y ya está. Es mi primera compra en Amazon y no creo que repita.",es,mes no recibido explicación no llegado procedido reembolso compra amazon no repita,enojado
1,Protege bien la parte trasera del móvil pero no permite pulsar el botón de bloqueo/apagado de la parte derecha. No lo recomiendo.,es,protege trasera móvil no permite pulsar botón bloqueo apagado derecha no recomiendo,insatisfecho
1,"Horrible, tan sólo he intentado copiar 10 capítulos de una serie en el pen, obviamente sin virus ni nada por el estilo, pues para esto me ha hecho perder 6 HORAS en total, porque se copia muuuy despacio y encima, el pendrive se me ha dañado como unas 5 veces en el proceso. Lo he tenido que reparar y que aún así, que no hay manera, que se vuelve a dañar él solo. No se si es que me ha llegado defectuoso, o que es una porquería de artículo, pero a mi sólo me ha hecho perder el tiempo, nada más, ahora encima tengo que ir a devolverlo y no me queda cerca.",es,horrible intentado copiar capítulos serie pen obviamente virus estilo perder horas copia muuuy pendrive dañado proceso reparar no vuelve dañar no llegado defectuoso porquería artículo perder tiempo devolverlo no queda cerca,enojado
1,No es lo que pedí muy mandaron purpurina suelta y yo lo que pedí fue gel de purpurina,es,no pedí muy mandaron purpurina suelta pedí gel purpurina,enojado
1,"El plástico es demasiado fino, es difícil de poner las hojas dentro y da una sensación de muy mala calidad",es,plástico fino difícil hojas sensación muy mala calidad,insatisfecho
1,No he recibido aun el envío a pesar que en la pagina dice que la entrega estaba programada para el 05 de febrero. Tampoco tengo la posibilidad de ver donde se encuentra el paquete. Favor contactarme,es,no recibido envío pagina entrega programada febrero posibilidad paquete favor contactarme,enojado
1,Nunca me llego por lo que no puedo opinar.,es,nunca llego no opinar,enojado
1,Tanto a mi hija como a mi nos decepcionó. Simplemente son unas tarjetas para insertar en el Yoyo. El yoyo te repite la misma frase con cada tarjeta que insertas.,es,hija decepcionó simplemente tarjetas insertar yoyo yoyo repite frase tarjeta insertas,enojado
1,"Al abrir la caja en lugar de 50 vienen 40 boligrafos. No puedo poner menos estrellas. Asumo que la caja no esta perfectamente, pero mo que me falten 10 bolis, asi no me compensa comprarlos por aqui.",es,abrir caja lugar vienen boligrafos no estrellas asumo caja no perfectamente mo falten bolis no compensa comprarlos,insatisfecho
1,"El servicio de atencion al cliente es pesimo, ni siquiera contestan, hacen lo que quieren con el juego modifican las cosas a su antojo, compras una cosa y a los dos dias te la modifican a su antojo y encima no puedes protestar",es,servicio atencion cliente pesimo siquiera contestan quieren juego modifican cosas antojo compras cosa modifican antojo no puedes protestar,enojado
1,"A dia de hoy aun no he recibido nada. Me alargan el plazo de entrega, seguimos a la espera. Decepcionada",es,no recibido alargan plazo entrega seguimos espera decepcionada,enojado
1,"Te deja las piernas, las manos y las uñas negras. Lo lavé a mano varias veces y el agua salía negra y negra y negra. El tallaje queda bien.....y por lo demás bien.",es,deja piernas manos uñas negras lavé mano agua salía negra negra negra tallaje queda,insatisfecho
1,La caja donde viene el álbum ha llegado rota y con una etiqueta enganchada en medio del corazón. El álbum súper sucio. No me lo esperaba... envio rápido,es,caja viene álbum llegado rota etiqueta enganchada corazón álbum súper sucio no esperaba envio rápido,enojado
1,No funciona bien de queda pillado,es,no funciona queda pillado,enojado
1,"No huele como la auténtica Agua Brava la cual uso desde hace años,no sé si es por que este caducada o porque es una imitación lo que si sé es que no es la fragancia de Agua Brava.",es,no huele auténtica agua brava años no sé caducada imitación sé no fragancia agua brava,insatisfecho
1,"Pues tengo mis dudas de si es original o fake está botella, ya que no lleva dosificador...estoy acostumbrado a beber JD y todas las botellas llevan dosificador... Hasta que el vendedor me aclare el tema le voy a dar una estrella.",es,dudas original fake botella no dosificador acostumbrado beber jd botellas llevan dosificador vendedor aclare tema estrella,enojado
1,"Compré la máquina en noviembre y no me funciona. Me gustaría poder contactar con el vendedor pero no sé cómo hacerlo para ver la posibilidad de repararla o, al menos, poder intentarlo. Si me pueden decir a quien lo compré y cómo contactar con ellos. Gracias",es,compré máquina noviembre no funciona gustaría contactar vendedor no sé posibilidad repararla intentarlo compré contactar gracias,enojado
1,"2,5 meses después de hacer el pedido el vendedor me dice que a le ha quemado el almacén y estaba mi pedido allí. Cada uno que saque sus conclusiones",es,meses pedido vendedor quemado almacén pedido saque conclusiones,enojado
1,"Me gustaría opinar, pero ni siquiera me a llegado, ni a tiempo ni tarde. Pésimo servicio de entrega aunque el servicio atención al cliente fue bien",es,gustaría opinar siquiera llegado tiempo pésimo servicio entrega servicio atención cliente,enojado
1,El paquete vino roto,es,paquete vino roto,enojado
1,"El aparato es falso, se trata de un clon que solo funciona con el SO de fabrica. Se queda congelado continuamente, hay que reiniciarlo. NO acepta otros sistemas operativos. La carcasa no se corresponde con el modelo. Chapuza",es,aparato falso clon funciona so fabrica queda congelado continuamente reiniciarlo no acepta sistemas operativos carcasa no corresponde modelo chapuza,enojado
1,"A nivel de dimensiones y huecos para botón, cámara, sensores,... esta bién. El problema viene cuando lo pones en la pantalla y no termina de pegar en los bordes, generando un contorno de burbuja que va desde los 2mm hasta los 7mm. Una decepción absoluta. Cuenta con un líquido para falsear este mal acabado, pero no trae instrucciones de como colocarlo y tampoco quiero poner ningun líquido que pueda entrar por la junta del marco y me dañe el movil. Habrá que esperar a que saquen protectores que se adapten bien 100%.",es,nivel dimensiones huecos botón cámara sensores bién problema viene pones pantalla no termina pegar bordes generando contorno burbuja mm mm decepción absoluta líquido falsear acabado no trae instrucciones colocarlo quiero ningun líquido entrar junta marco dañe movil esperar saquen protectores adapten,insatisfecho
1,"Este aparato presenta muchos problemas: - Al segundo día dejó de funcionar el vaporizador. - Tiene dos velocidades, pero cuando pones la mas elevada el aparato se para. - Es incómodo abrir y cerrar la tapa superior. - Las letras de power, led, diffuser... apenas se pueden leer porque son blancas sobre fondo blanco. -etc. Es un aparato, al menos el que me ha tocado a mi, en absoluto recomendable.",es,aparato presenta problemas funcionar vaporizador velocidades pones elevada aparato incómodo abrir cerrar tapa superior letras power led diffuser leer blancas fondo blanco aparato tocado absoluto recomendable,insatisfecho
1,He tenido que tirar con apenas uso el negro y el azul porque goteaban y me manchaban los dedos y los documentos. Muy insatisfecha con esta compra,es,tirar negro azul goteaban manchaban dedos documentos muy insatisfecha compra,enojado
1,Se rompe con facilidad...,es,rompe facilidad,insatisfecho
1,No me ha llegado el artículo. No puedo valorarlo.,es,no llegado artículo no valorarlo,enojado
1,Sonido bueno. La cámara de marcha atrás no activa la pantalla.,es,sonido cámara marcha atrás no activa pantalla,neutral
1,"Llegó 3 días tarde y con el cristal doblado. Poco más que añadir. De momento lo llevo puesto para proteger mi teléfono, pero tendré que comprar una funda con cristal nueva.",es,cristal doblado poco añadir momento llevo puesto proteger teléfono tendré comprar funda cristal,enojado
1,"No trae los latiguillos,y e la descripción eso pone",es,no trae latiguillos descripción pone,enojado
1,La batería durando aproximadamente 4 horas y que a cada rato se reinicia sólo definitivamente me hizo devolverlo. Pésimo!,es,batería durando horas rato reinicia definitivamente devolverlo pésimo,enojado
1,"no llega, y cada vez me dicen que espere mas.....",es,no llega espere,enojado
1,"Es más estrecho que la pantalla del A2 lite y queda muy mal, parece como si fuera de otro modelo",es,estrecho pantalla lite queda muy modelo,insatisfecho
1,"La verdad es que no me llegó, aunque si que es verdad que me devolvieron el dinero rápido y sin ponerme ninguna pega, ofreciéndose para volver a Mándame el producto de nuevo.",es,no devolvieron dinero rápido ponerme pega ofreciéndose volver mándame producto,enojado
1,CREO QUE ES UN PRDUCTO DE MUY BAJA CALIDAD,es,prducto muy baja calidad,enojado
1,Le falta la marca del veiculo,es,falta marca veiculo,insatisfecho
1,"La sujeción con una goma en cada esquina es insuficiente, no se ajusta en absoluto al colchón, pensé que cubría completamente el colchón como pone en otros comentarios . Lo he devuelto.",es,sujeción goma esquina insuficiente no ajusta absoluto colchón pensé cubría completamente colchón pone comentarios devuelto,enojado
1,"Pesima, estuve viendo varias posibilidades de aspiradora, vi varias opiniones, me incline por esta por que las opiniones eran buenas, pues mi experiencia es pesima. Me llego arañada, aun asi me la quede, con las fiestas d3 navidad no la pude probar hasta hoy, solo me a dado para aspirar una habitacion, pesima autonomia",es,pesima estuve viendo posibilidades aspiradora vi opiniones incline opiniones experiencia pesima llego arañada quede fiestas navidad no pude probar aspirar habitacion pesima autonomia,enojado
1,"Nos han enviado el producto usado, sucio y mal empaquetado",es,enviado producto usado sucio empaquetado,enojado
1,"Muy monas, ahí siguen, porque nunca me las pude llegar a poner, me da pena tirarlas, aún así parece que si me las pudiera poner quedarían un poco exageradas",es,muy monas siguen nunca pude llegar pena tirarlas pudiera quedarían poco exageradas,neutral
1,El pedido no me ha llegado correctamente. Los recipientes estan correctos pero las tapas no coinciden. Hay dos tapas del recipiente mediano y ninguna para el recipiente pequeño.,es,pedido no llegado correctamente recipientes correctos tapas no coinciden tapas recipiente mediano recipiente pequeño,insatisfecho
